datetime,Inv,MPPT,P,V,G,I,P-AC,Tamb,Tmod
2024-05-29 10:45:00,515,918,27063.917,686.92,281.441,,25774.85,31.75,48.56
2024-05-29 10:50:00,515,918,23810.683,704.644,282.668,,22675.0,31.833,47.14
2024-05-29 10:55:00,515,918,26057.183,722.387,251.711,,24814.45,31.917,46.46
2024-05-29 11:00:00,515,918,22050.7,729.24,325.113,,21002.083,32.0,45.7
2024-05-29 11:05:00,515,918,27884.467,704.204,785.986,,26558.033,32.083,48.46
2024-05-29 11:10:00,515,918,50610.85,765.2,1001.789,,48189.333,32.167,59.56
2024-05-29 11:15:00,515,918,67856.15,768.09,1028.533,,64631.35,32.25,65.8
2024-05-29 11:20:00,515,918,60610.933,764.869,707.761,,57729.5,32.333,67.22
2024-05-29 11:25:00,515,918,50217.333,698.761,696.997,,47841.833,32.417,61.24
2024-05-29 11:30:00,515,918,47597.35,724.82,698.304,,45319.75,32.5,65.48
2024-05-29 11:35:00,515,918,43068.917,694.559,606.617,,41070.0,32.583,61.72
2024-05-29 11:40:00,515,918,40148.467,713.533,282.661,,38276.4,32.667,56.46
2024-05-29 11:45:00,515,918,22175.467,685.024,307.444,,21109.617,32.75,52.5
2024-05-29 11:50:00,515,918,25056.167,710.399,346.299,,23869.2,32.833,51.0
2024-05-29 11:55:00,515,918,27980.583,717.645,640.163,,26640.1,32.917,52.38
2024-05-29 12:00:00,515,918,48206.75,732.178,716.052,,45890.533,33.0,56.967
2024-05-29 12:05:00,515,918,33443.0,803.134,739.068,,31849.625,33.0,62.32
2024-05-29 12:10:00,515,918,51305.7,706.99,941.272,,20316.0,33.0,63.44
2024-05-29 12:15:00,515,918,61421.267,759.99,929.751,,58502.033,33.0,66.48
2024-05-29 12:20:00,515,918,68897.917,725.199,899.841,,65617.2,33.0,67.06
2024-05-29 12:25:00,515,918,60587.933,726.245,865.041,,57760.767,33.0,67.62
2024-05-29 12:30:00,515,918,63588.267,709.497,527.382,,60542.2,33.0,66.92
2024-05-29 12:35:00,515,918,37750.917,674.573,335.056,,35948.783,33.0,58.38
2024-05-29 12:40:00,515,918,29234.45,689.905,361.589,,27840.55,33.0,55.08
2024-05-29 12:45:00,515,918,33096.65,705.738,247.159,,31527.817,33.0,51.48
2024-05-29 12:50:00,515,918,22119.5,705.197,318.563,,21058.183,33.0,48.88
2024-05-29 12:55:00,515,918,28314.983,722.125,496.187,,26966.65,33.0,49.52
2024-05-29 13:00:00,515,918,43222.2,722.51,754.938,,41219.167,33.0,54.22
2024-05-29 13:05:00,515,918,62245.55,732.83,636.746,,59263.033,33.0,59.56
2024-05-29 13:10:00,515,918,45850.6,719.426,866.696,,43674.833,33.0,59.52
2024-05-29 13:15:00,515,918,65732.083,717.713,858.543,,62597.883,33.0,63.58
2024-05-29 13:20:00,515,918,68437.067,694.385,835.213,,65181.8,33.0,64.5
2024-05-29 13:25:00,515,918,61189.933,699.389,904.342,,58281.317,33.0,65.4
2024-05-29 13:30:00,515,918,71573.017,695.909,586.807,,68184.267,33.0,62.78
2024-05-29 13:35:00,515,918,40951.483,691.555,754.047,,39017.117,33.0,60.4
2024-05-29 13:40:00,515,918,61923.533,703.126,647.825,,58915.067,33.0,58.76
2024-05-29 13:45:00,515,918,51944.6,698.941,833.582,,49475.667,33.0,60.48
2024-05-29 13:50:00,515,918,69196.05,699.162,828.022,,65902.683,33.0,62.66
2024-05-29 13:55:00,515,918,58975.133,726.959,815.366,,56181.0,33.0,62.86
2024-05-29 14:00:00,515,918,67048.05,693.333,825.545,,63874.417,33.0,62.54
2024-05-29 14:05:00,515,918,64042.717,725.875,781.126,,60982.017,33.0,63.08
2024-05-29 14:10:00,515,918,64461.517,682.138,737.985,,61366.733,33.0,63.22
2024-05-29 14:15:00,515,918,59308.8,696.833,654.244,,56500.967,33.0,61.98
2024-05-29 14:20:00,515,918,54223.4,679.456,643.004,,51650.95,33.0,60.78
2024-05-29 14:25:00,515,918,52981.933,697.453,655.112,,50444.633,33.0,60.7
2024-05-29 14:30:00,515,918,54813.217,688.613,637.821,,52208.25,33.0,60.78
2024-05-29 14:35:00,515,918,53557.433,690.268,568.331,,51012.717,33.0,59.7
2024-05-29 14:40:00,515,918,49539.383,688.991,591.439,,47178.183,33.0,58.42
2024-05-29 14:45:00,515,918,49531.883,691.799,548.86,,47170.4,33.0,57.04
2024-05-29 14:50:00,515,918,,,527.158,,,33.0,55.1
2024-05-29 14:55:00,515,918,30795.792,730.72,520.813,,30889.542,33.0,55.32
2024-05-29 15:00:00,515,918,43218.317,694.938,483.951,,9108.0,33.0,54.78
2024-05-29 15:05:00,515,918,40225.883,697.739,496.133,,38304.083,32.917,54.2
2024-05-29 15:10:00,515,918,41806.9,700.905,478.587,,39817.55,32.833,53.42
2024-05-29 15:15:00,515,918,40245.55,701.013,458.809,,38326.267,32.75,54.02
2024-05-29 15:20:00,515,918,38619.817,701.018,445.283,,36773.417,32.667,53.4
2024-05-29 15:25:00,515,918,37586.783,705.848,445.38,,35792.067,32.583,52.52
2024-05-29 15:30:00,515,918,38714.933,707.649,430.567,,36856.1,32.5,51.56
2024-05-29 15:35:00,515,918,37028.667,708.19,374.766,,35256.367,32.417,50.36
2024-05-29 15:40:00,515,918,28901.8,709.403,231.614,,27463.933,32.333,46.52
2024-05-29 15:45:00,515,918,20161.933,716.037,244.025,,19226.056,32.25,44.8
2024-05-29 15:50:00,515,918,19764.633,720.99,222.497,,18807.383,32.167,43.02
2024-05-29 15:55:00,515,918,18371.283,722.619,225.308,,17504.467,32.083,41.9
2024-05-29 16:00:00,515,918,,,223.274,,,32.0,41.033
2024-05-29 16:05:00,515,918,9773.667,786.258,207.579,12.839,9304.333,31.917,40.5
2024-05-29 16:10:00,515,918,15133.0,652.811,183.582,,9696.0,31.833,39.96
2024-05-29 16:15:00,515,918,12389.433,621.037,178.978,,11802.067,31.75,39.22
2024-05-29 16:20:00,515,918,10923.65,597.918,135.878,,10403.333,31.667,38.24
2024-05-29 16:25:00,515,918,8252.5,591.31,104.889,13.958,7858.317,31.583,36.94
2024-05-29 16:30:00,515,918,7273.65,647.227,95.92,11.315,6925.15,31.5,36.0
2024-05-29 16:35:00,515,918,7072.45,748.39,87.76,9.45,6735.433,31.417,35.26
2024-05-29 16:40:00,515,918,6411.25,741.616,80.628,8.644,6105.7,31.333,34.6
2024-05-29 16:45:00,515,918,5825.583,733.2,74.704,7.946,5548.0,31.25,34.18
2024-05-29 16:50:00,515,918,5327.283,736.975,69.118,7.229,5073.65,31.167,33.86
2024-05-29 16:55:00,515,918,4864.05,732.475,64.068,6.641,4632.283,31.083,33.5
2024-05-29 17:00:00,515,918,4417.95,726.48,58.985,6.081,4207.45,31.0,33.18
2024-05-29 17:05:00,515,918,4017.517,721.74,54.674,5.566,3825.817,30.917,32.82
2024-05-29 17:10:00,515,918,3694.817,720.505,50.717,5.128,3518.65,30.833,32.52
2024-05-29 17:15:00,515,918,3395.65,717.725,46.131,4.731,3233.717,30.75,32.28
2024-05-29 17:20:00,515,918,3073.417,713.924,41.092,4.305,2926.95,30.667,32.08
2024-05-29 17:25:00,515,918,2722.133,708.17,35.695,3.844,2592.367,30.583,31.82
2024-05-29 17:30:00,515,918,2354.0,701.572,29.808,3.355,2241.783,30.5,31.52
2024-05-29 17:35:00,515,918,1941.5,694.055,23.365,2.797,1848.8,30.417,31.2
2024-05-29 17:40:00,515,918,1490.433,682.145,16.624,2.184,1419.483,30.333,30.8
2024-05-29 17:45:00,515,918,1014.617,665.659,11.417,1.523,966.017,30.25,30.48
2024-05-29 17:50:00,515,918,662.783,649.603,7.135,1.019,631.1,30.167,30.18
2024-05-29 17:55:00,515,918,365.417,615.772,3.171,0.592,348.017,30.083,29.8
2024-05-30 05:35:00,515,918,123.783,604.993,8.593,0.205,117.717,27.0,27.62
2024-05-30 05:40:00,515,918,376.8,605.947,14.231,0.622,358.583,27.0,27.76
2024-05-30 05:45:00,515,918,716.933,607.411,20.427,1.18,682.417,27.0,27.98
2024-05-30 05:50:00,515,918,1084.817,615.509,26.487,1.762,1032.95,27.0,28.22
2024-05-30 05:55:00,515,918,1465.683,626.286,32.993,2.34,1395.283,27.0,28.48
2024-05-30 06:00:00,515,918,1880.117,634.508,40.341,2.963,1790.717,27.0,28.78
2024-05-30 06:05:00,515,918,2339.35,640.581,48.456,3.651,2227.75,27.0,29.14
2024-05-30 06:10:00,515,918,2856.283,645.592,57.073,4.424,2719.6,27.0,29.6
2024-05-30 06:15:00,515,918,3391.267,650.992,66.624,5.209,3229.4,27.0,30.1
2024-05-30 06:20:00,515,918,3899.933,656.193,76.726,5.943,3714.067,27.0,30.6
2024-05-30 06:25:00,515,918,4351.283,656.194,86.684,6.632,4144.033,27.0,31.14
2024-05-30 06:30:00,515,918,4783.05,646.796,97.917,7.395,4554.933,27.0,31.72
2024-05-30 06:35:00,515,918,5389.117,651.024,99.048,8.278,5131.967,27.0,32.38
2024-05-30 06:40:00,515,918,6097.467,647.691,80.174,9.416,5808.567,27.0,32.62
2024-05-30 06:45:00,515,918,5507.65,663.592,93.691,8.3,5241.1,27.0,32.38
2024-05-30 06:50:00,515,918,6304.233,675.671,118.879,9.324,6002.65,27.0,33.04
2024-05-30 06:55:00,515,918,6842.633,683.722,163.391,10.013,6516.567,27.0,33.86
2024-05-30 07:00:00,515,918,,,189.179,,,27.0,34.85
2024-05-30 07:05:00,515,918,,,173.789,,,27.167,35.4
2024-05-30 07:10:00,515,918,0.0,840.545,185.93,0.0,2868.0,27.333,35.14
2024-05-30 07:15:00,515,918,0.0,839.441,248.047,0.0,0.0,27.5,36.02
2024-05-30 07:20:00,515,918,0.0,845.225,170.283,0.0,0.0,27.667,36.06
2024-05-30 07:25:00,515,918,7616.317,708.307,176.435,11.442,7261.167,27.833,35.1
2024-05-30 07:30:00,515,918,12225.883,676.074,244.886,,11659.717,28.0,36.22
2024-05-30 07:35:00,515,918,14577.333,667.286,264.617,,13884.717,28.167,36.72
2024-05-30 07:40:00,515,918,15062.383,655.066,309.834,,14356.583,28.333,38.18
2024-05-30 07:45:00,515,918,16731.383,648.236,346.535,,15941.45,28.5,39.14
2024-05-30 07:50:00,515,918,20256.783,590.058,325.148,,19288.4,28.667,39.7
2024-05-30 07:55:00,515,918,20564.25,587.445,297.733,,19589.183,28.833,39.22
2024-05-30 08:00:00,515,918,19252.267,634.138,404.933,,18380.567,29.0,40.74
2024-05-30 08:05:00,515,918,24689.3,603.982,511.014,,23507.017,29.092,42.56
2024-05-30 08:10:00,515,918,31461.017,615.007,516.46,,30002.483,29.183,45.64
2024-05-30 08:15:00,515,918,31397.267,612.968,531.947,,29911.117,29.275,46.88
2024-05-30 08:20:00,515,918,32732.267,622.061,459.2,,31172.333,29.367,46.94
2024-05-30 08:25:00,515,918,29467.2,621.639,427.35,,28070.167,29.458,46.08
2024-05-30 08:30:00,515,918,26770.033,635.497,430.546,,25478.633,29.55,45.1
2024-05-30 08:35:00,515,918,25815.817,651.601,665.647,,24688.35,29.642,48.82
2024-05-30 08:40:00,515,918,43816.617,650.402,707.808,,41751.267,29.733,53.22
2024-05-30 08:45:00,515,918,45399.767,643.235,664.481,,43225.583,29.825,53.82
2024-05-30 08:50:00,515,918,42929.717,649.191,666.735,,40865.167,29.917,54.38
2024-05-30 08:55:00,515,918,43389.65,648.57,487.062,,41255.833,30.008,48.66
2024-05-30 09:00:00,515,918,34312.583,664.224,519.539,,32796.133,30.1,49.96
2024-05-30 09:05:00,515,918,39288.467,669.255,654.221,,37427.533,30.258,52.48
2024-05-30 09:10:00,515,918,43974.1,653.373,739.935,,41894.617,30.417,56.36
2024-05-30 09:15:00,515,918,49347.95,664.414,724.352,,46985.717,30.575,58.2
2024-05-30 09:20:00,515,918,51124.133,661.779,279.71,,48591.033,30.733,53.08
2024-05-30 09:25:00,515,918,20892.65,672.707,472.753,,19904.883,30.892,50.94
2024-05-30 09:30:00,515,918,39260.017,677.416,797.584,,37436.15,31.05,53.68
2024-05-30 09:35:00,515,918,56732.083,679.629,701.93,,54033.933,31.208,59.12
2024-05-30 09:40:00,515,918,39573.2,733.873,229.839,,37542.733,31.367,49.9
2024-05-30 09:45:00,515,918,14057.667,693.976,212.199,,13382.133,31.525,43.6
2024-05-30 09:50:00,515,918,15421.217,676.965,262.018,,14696.617,31.683,41.4
2024-05-30 09:55:00,515,918,19549.633,687.139,304.817,,18630.667,31.842,42.06
2024-05-30 10:00:00,515,918,23406.167,695.864,540.13,,22305.767,32.0,46.1
2024-05-30 10:05:00,515,918,46567.017,718.38,927.763,,44397.55,32.083,53.74
2024-05-30 10:10:00,515,918,70584.9,707.197,901.51,,67306.967,32.167,59.36
2024-05-30 10:15:00,515,918,63713.617,705.086,972.297,,60653.267,32.25,64.08
2024-05-30 10:20:00,515,918,69164.683,692.625,730.34,,65845.85,32.333,65.0
2024-05-30 10:25:00,515,918,45645.733,683.991,684.461,,43368.017,32.417,57.78
2024-05-30 10:30:00,515,918,51153.7,676.304,1007.148,,48863.383,32.5,62.38
2024-05-30 10:35:00,515,918,69085.083,715.129,1007.318,,65813.4,32.583,63.24
2024-05-30 10:40:00,515,918,6746.072,808.34,954.091,9.132,6427.867,32.667,66.34
2024-05-30 10:45:00,515,918,59855.883,687.302,874.794,,57266.0,32.75,64.32
2024-05-30 10:50:00,515,918,58464.433,660.582,394.026,,55547.7,32.833,56.72
2024-05-30 10:55:00,515,918,29170.083,663.697,292.731,,27753.233,32.917,52.32
2024-05-30 11:00:00,515,918,,,302.746,,,33.0,50.1
2024-05-30 11:05:00,515,918,,,376.648,,,33.167,49.64
2024-05-30 11:10:00,515,918,0.0,822.126,253.993,0.0,11244.0,33.333,49.14
2024-05-30 11:15:00,515,918,0.0,813.261,237.182,0.0,0.0,33.5,47.52
2024-05-30 11:20:00,515,918,0.0,766.614,151.181,0.0,0.0,33.667,45.72
2024-05-30 11:25:00,515,918,11918.625,667.332,176.929,,11357.458,33.833,43.14
2024-05-30 11:30:00,515,918,13694.683,725.74,327.128,,13040.9,34.0,43.74
2024-05-30 11:35:00,515,918,14534.033,796.143,395.607,,13839.367,34.167,46.58
2024-05-30 11:40:00,515,918,15602.017,796.671,407.375,,14858.983,34.333,47.8
2024-05-30 11:45:00,515,918,14944.117,798.216,390.924,,14232.133,34.5,49.66
2024-05-30 11:50:00,515,918,15155.583,799.54,777.507,,14433.1,34.667,52.82
2024-05-30 11:55:00,515,918,15232.517,820.85,925.237,,14506.367,34.833,60.22
2024-05-30 12:00:00,515,918,15335.633,807.123,937.924,,14605.717,35.0,63.72
2024-05-30 12:05:00,515,918,15233.95,797.206,939.471,,14508.683,34.833,64.62
2024-05-30 12:10:00,515,918,15139.7,786.651,627.886,,14418.317,34.667,63.02
2024-05-30 12:15:00,515,918,14953.817,758.627,313.172,,14242.683,34.5,56.74
2024-05-30 12:20:00,515,918,9357.983,767.803,405.205,12.303,8911.65,34.333,54.34
2024-05-30 12:25:00,515,918,9157.083,791.373,732.832,11.652,8719.9,34.167,57.18
2024-05-30 12:30:00,515,918,9660.3,807.106,273.824,11.939,9200.617,34.0,55.76
2024-05-30 12:35:00,515,918,19923.017,690.635,181.591,,18977.883,33.833,51.22
2024-05-30 12:40:00,515,918,13273.883,679.247,129.573,,12640.683,33.667,46.04
2024-05-30 12:45:00,515,918,9063.25,683.678,103.287,13.257,8631.983,33.5,42.52
2024-05-30 12:50:00,515,918,7693.933,681.755,65.144,11.281,7328.183,33.333,40.0
2024-05-30 12:55:00,515,918,4701.467,678.022,47.735,6.934,4477.367,33.167,38.52
2024-05-30 13:00:00,515,918,3013.883,665.349,54.032,4.525,2869.883,33.0,37.98
2024-05-30 13:05:00,515,918,3411.0,652.022,59.609,5.227,3248.017,33.058,37.06
2024-05-30 13:10:00,515,918,4002.833,659.738,34.175,6.066,3813.767,33.117,36.68
2024-05-30 13:15:00,515,918,2393.4,670.487,23.88,3.566,2279.583,33.175,36.1
2024-05-30 13:20:00,515,918,1736.567,662.525,15.901,2.62,1653.767,33.233,35.28
2024-05-30 13:25:00,515,918,1199.45,642.327,13.037,1.867,1142.283,33.292,34.98
2024-05-30 13:30:00,515,918,899.883,628.286,7.566,1.424,857.2,33.35,34.06
2024-05-30 13:35:00,515,918,,,7.415,,,33.408,27.467
2024-05-30 13:40:00,515,918,,,7.539,,,33.467,25.64
2024-05-30 13:45:00,515,918,,,20.482,,,33.525,25.433
2024-05-30 13:50:00,515,918,0.0,780.916,29.048,0.0,0.0,33.583,25.2
2024-05-30 13:55:00,515,918,0.0,794.512,38.541,0.0,0.0,33.642,25.78
2024-05-30 14:00:00,515,918,0.0,803.594,59.819,0.0,0.0,33.7,26.04
2024-05-30 14:05:00,515,918,0.0,817.162,98.604,0.0,0.0,33.658,26.18
2024-05-30 14:10:00,515,918,0.0,834.018,114.512,0.0,0.0,33.617,26.88
2024-05-30 14:15:00,515,918,0.0,838.535,111.822,0.0,0.0,33.575,27.08
2024-05-30 14:20:00,515,918,0.0,837.874,108.074,0.0,0.0,33.533,27.24
2024-05-30 14:25:00,515,918,0.0,836.861,102.651,0.0,0.0,33.492,26.92
2024-05-30 14:30:00,515,918,0.0,835.277,93.765,0.0,0.0,33.45,26.96
2024-05-30 14:35:00,515,918,0.0,832.468,88.82,0.0,0.0,33.408,27.04
2024-05-30 14:40:00,515,918,0.0,830.821,81.309,0.0,0.0,33.367,27.0
2024-05-30 14:45:00,515,918,0.0,828.567,78.876,0.0,0.0,33.325,27.32
2024-05-30 14:50:00,515,918,0.0,827.753,92.346,0.0,0.0,33.283,27.76
2024-05-30 14:55:00,515,918,0.0,834.27,121.006,0.0,0.0,33.242,28.68
2024-05-30 15:00:00,515,918,0.0,843.212,158.208,0.0,0.0,33.2,29.78
2024-05-30 15:05:00,515,918,0.0,849.567,179.212,0.0,0.0,32.767,30.72
2024-05-30 15:10:00,515,918,0.0,850.358,197.769,0.0,0.0,32.333,31.14
2024-05-30 15:15:00,515,918,0.0,851.478,198.499,0.0,0.0,31.9,31.72
2024-05-30 15:20:00,515,918,0.0,849.144,202.711,0.0,0.0,31.467,32.56
2024-05-30 15:25:00,515,918,0.0,846.848,202.457,0.0,0.0,31.033,33.2
2024-05-30 15:30:00,515,918,0.0,845.349,206.9,0.0,0.0,30.6,33.58
2024-05-30 15:35:00,515,918,0.0,844.712,204.626,0.0,0.0,30.167,33.94
2024-05-30 15:40:00,515,918,0.0,843.065,198.181,0.0,0.0,29.733,33.96
2024-05-30 15:45:00,515,918,,,191.182,,,29.3,33.9
2024-05-30 15:50:00,515,918,0.0,838.446,175.845,0.0,0.0,28.867,33.96
2024-05-30 15:55:00,515,918,0.0,835.556,147.08,0.0,0.0,28.433,34.16
2024-05-30 16:00:00,515,918,0.0,829.307,126.668,0.0,0.0,28.0,34.1
2024-05-30 16:05:00,515,918,,,101.805,,,28.0,33.55
2024-05-30 16:10:00,515,918,0.0,817.82,84.303,0.0,0.0,28.0,33.04
2024-05-30 16:15:00,515,918,0.0,811.766,59.817,0.0,0.0,28.0,32.12
2024-05-30 16:20:00,515,918,0.0,800.722,46.674,0.0,0.0,28.0,31.38
2024-05-30 16:25:00,515,918,0.0,792.023,32.848,0.0,0.0,28.0,31.14
2024-05-30 16:30:00,515,918,0.0,779.798,45.765,0.0,0.0,28.0,31.3
2024-05-30 16:35:00,515,918,0.0,793.909,57.398,0.0,0.0,28.0,31.68
2024-05-30 16:40:00,515,918,0.0,805.391,61.172,0.0,0.0,28.0,32.04
2024-05-30 16:45:00,515,918,0.0,806.115,59.566,0.0,0.0,28.0,32.28
2024-05-30 16:50:00,515,918,0.0,803.293,57.21,0.0,0.0,28.0,32.3
2024-05-30 16:55:00,515,918,0.0,800.209,54.075,0.0,0.0,28.0,32.36
2024-05-30 17:00:00,515,918,0.0,797.47,51.145,0.0,0.0,28.0,32.38
2024-05-30 17:05:00,515,918,0.0,795.253,48.737,0.0,0.0,28.0,32.38
2024-05-30 17:10:00,515,918,0.0,793.867,46.295,0.0,0.0,28.0,32.22
2024-05-30 17:15:00,515,918,0.0,792.449,42.529,0.0,0.0,28.0,32.22
2024-05-30 17:20:00,515,918,0.0,789.868,37.924,0.0,0.0,28.0,32.14
2024-05-30 17:25:00,515,918,0.0,786.282,32.831,0.0,0.0,28.0,31.94
2024-05-30 17:30:00,515,918,0.0,781.587,27.52,0.0,0.0,28.0,31.62
2024-05-30 17:35:00,515,918,0.0,775.611,21.059,0.0,0.0,28.0,31.42
2024-05-30 17:40:00,515,918,0.0,765.847,14.415,0.0,0.0,28.0,31.26
2024-05-30 17:45:00,515,918,0.0,751.395,8.791,0.0,0.0,28.0,30.84
2024-05-30 17:50:00,515,918,0.0,731.567,4.528,0.0,0.0,28.0,30.56
2024-05-30 17:55:00,515,918,0.0,702.533,1.907,0.0,0.0,28.0,30.38
2024-05-31 05:35:00,515,918,72.0,592.006,7.093,0.116,68.683,26.342,28.82
2024-05-31 05:40:00,515,918,214.967,620.518,4.222,0.346,204.367,26.533,28.82
2024-05-31 05:45:00,515,918,86.783,620.486,7.747,0.14,82.383,26.725,28.98
2024-05-31 05:50:00,515,918,331.117,617.932,15.96,0.536,316.05,26.917,28.96
2024-05-31 05:55:00,515,918,803.433,639.273,21.979,1.256,766.283,27.108,28.86
2024-05-31 06:00:00,515,918,1076.683,639.25,26.52,1.684,1025.833,27.3,28.8
2024-05-31 06:05:00,515,918,1276.95,647.79,30.341,1.971,1216.433,27.375,28.8
2024-05-31 06:10:00,515,918,1456.55,654.186,33.49,2.226,1387.75,27.45,28.88
2024-05-31 06:15:00,515,918,1642.717,655.872,35.708,2.505,1564.583,27.525,28.98
2024-05-31 06:20:00,515,918,1797.367,655.99,38.488,2.74,1712.033,27.6,29.0
2024-05-31 06:25:00,515,918,1981.05,656.019,39.721,3.02,1886.783,27.675,29.06
2024-05-31 06:30:00,515,918,2023.4,665.422,39.288,3.043,1926.5,27.75,29.24
2024-05-31 06:35:00,515,918,2078.7,687.209,38.381,3.025,1979.433,27.825,29.3
2024-05-31 06:40:00,515,918,2036.117,684.489,47.911,2.973,1940.0,27.9,29.48
2024-05-31 06:45:00,515,918,2742.633,698.591,56.455,3.925,2613.9,27.975,29.54
2024-05-31 06:50:00,515,918,3222.733,704.788,63.161,4.572,3070.217,28.05,29.58
2024-05-31 06:55:00,515,918,3638.367,709.599,64.961,5.127,3466.2,28.125,29.86
2024-05-31 07:00:00,515,918,3631.817,709.573,58.95,5.116,3456.183,28.2,30.24
2024-05-31 07:05:00,515,918,3467.55,702.585,63.515,4.933,3305.583,28.225,30.44
2024-05-31 07:10:00,515,918,3386.517,701.593,21.922,4.818,3217.55,28.25,30.28
2024-05-31 07:15:00,515,918,890.25,649.487,10.576,1.36,843.383,28.275,29.7
2024-05-31 07:20:00,515,918,383.617,623.977,3.124,0.614,363.867,28.3,28.18
2024-05-31 07:25:00,515,918,13.583,623.982,4.741,0.022,17.017,28.325,25.9
2024-05-31 07:30:00,515,918,136.917,624.022,10.659,0.219,130.783,28.35,24.94
2024-05-31 07:35:00,515,918,450.267,626.187,14.267,0.719,430.417,28.375,24.84
2024-05-31 07:40:00,515,918,599.483,631.043,15.083,0.95,570.117,28.4,24.58
2024-05-31 07:45:00,515,918,676.55,642.781,18.747,1.052,645.467,28.425,24.42
2024-05-31 07:50:00,515,918,828.633,636.41,17.045,1.302,788.867,28.45,24.52
2024-05-31 07:55:00,515,918,789.617,652.56,18.483,1.21,752.433,28.475,24.76
2024-05-31 08:00:00,515,918,,,16.361,,,28.5,24.95
2024-05-31 08:05:00,515,918,,,15.847,,,28.6,25.225
2024-05-31 08:10:00,515,918,0.0,755.496,15.873,0.0,240.0,28.7,25.34
2024-05-31 08:15:00,515,918,0.0,755.744,16.493,0.0,0.0,28.8,25.48
2024-05-31 08:20:00,515,918,0.0,757.579,14.375,0.0,0.0,28.9,25.48
2024-05-31 08:25:00,515,918,0.0,753.395,14.373,0.0,0.0,29.0,25.6
2024-05-31 08:30:00,515,918,0.0,754.691,13.956,0.0,0.0,29.1,25.8
2024-05-31 08:35:00,515,918,0.0,753.469,14.603,0.0,0.0,29.2,25.98
2024-05-31 08:40:00,515,918,0.0,754.757,15.519,0.0,0.0,29.3,25.98
2024-05-31 08:45:00,515,918,0.0,756.257,12.871,0.0,0.0,29.4,25.96
2024-05-31 08:50:00,515,918,0.0,747.312,14.083,0.0,0.0,29.5,26.02
2024-05-31 08:55:00,515,918,0.0,751.955,15.687,0.0,0.0,29.6,26.18
2024-05-31 09:00:00,515,918,0.0,756.554,13.89,0.0,0.0,29.7,26.22
2024-05-31 09:05:00,515,918,0.0,748.532,16.006,0.0,0.0,29.725,26.34
2024-05-31 09:10:00,515,918,0.0,760.24,17.738,0.0,0.0,29.75,26.46
2024-05-31 09:15:00,515,918,0.0,712.292,4.201,0.0,0.0,29.775,26.66
2024-05-31 09:20:00,515,918,,,13.944,,,29.8,26.64
2024-05-31 09:25:00,515,918,0.0,751.99,23.023,0.0,0.0,29.825,26.5
2024-05-31 09:30:00,515,918,0.0,769.646,24.863,0.0,0.0,29.85,26.4
2024-05-31 09:35:00,515,918,0.0,772.406,27.735,0.0,0.0,29.875,26.22
2024-05-31 09:40:00,515,918,0.0,777.769,33.06,0.0,0.0,29.9,26.06
2024-05-31 09:45:00,515,918,0.0,784.554,37.008,0.0,0.0,29.925,25.86
2024-05-31 09:50:00,515,918,0.0,789.272,42.45,0.0,0.0,29.95,25.66
2024-05-31 09:55:00,515,918,0.0,795.096,49.846,0.0,0.0,29.975,25.52
